"semel_city","city","county","napa","semel_napa","ezor","semel_ezor","שם.ישוב","בזב","מצביעים","פסולים","כשרים","אמת","ג","ודעם","ז","זך","זץ","טב","י","יז","ינ","יף","יק","יר","כ","כן","ל","מחל","נ","נז","ני","נץ","נק","פה","ףז","ץ","ק","קי","קך","קץ","שס"
2620,"קריית אונו","תל אביב","תל אביב",51,"דן דרום",15,"קרית אונו",29021,21506,59,21447,2116,92,82,19,0,0,768,0,0,1,1,1,0,2,2,774,5636,11,5,0,51,2,11167,9,0,3,0,7,6,692
8600,"רמת גן","תל אביב","תל אביב",51,"דן צפון",14,"רמת גן",132937,87752,331,87421,8641,1041,573,114,5,0,3653,6,4,2,3,6,4,6,13,3918,24965,54,5,6,259,1,40735,29,9,7,2,12,16,3332
3793,"אבני חפץ","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"אבני חפץ",1107,882,1,881,2,20,0,0,0,0,400,0,0,0,0,0,0,0,0,0,337,0,0,0,23,0,4,1,0,0,0,0,0,94
3759,"אדורה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"אדורה",246,191,0,191,5,4,1,0,0,0,60,0,0,0,0,0,0,0,0,4,72,1,0,0,9,0,32,0,0,0,0,0,0,3
3760,"אורנית","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"אורנית",6421,4937,10,4927,216,36,2,2,0,0,576,0,0,0,0,0,1,0,0,195,1641,1,0,0,12,0,2169,3,0,0,1,1,0,71
3762,"איתמר","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"איתמר",592,442,0,442,0,46,0,2,0,0,272,0,0,0,0,0,0,0,0,1,79,0,0,0,16,0,1,0,0,0,0,0,1,24
3579,"אלון מורה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"אלון מורה",924,716,2,714,1,27,0,0,0,0,494,0,0,0,0,0,0,0,0,1,108,0,0,0,62,0,1,0,0,0,0,0,0,20
3604,"אלון שבות","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"אלון שבות",2177,1647,6,1641,21,42,1,2,1,0,1067,0,0,0,0,0,0,0,1,6,393,1,0,0,21,0,74,0,1,0,0,0,0,10
3556,"אלמוג","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"אלמוג",193,135,1,134,31,1,0,0,0,0,5,0,0,0,0,0,0,0,0,2,26,1,0,0,0,0,68,0,0,0,0,0,0,0
3618,"אלעזר","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"אלעזר",1468,1157,3,1154,6,18,1,0,0,0,725,0,0,0,0,0,0,1,0,6,335,0,0,0,13,0,34,0,0,0,0,0,0,15
3750,"אלפי מנשה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"אלפי מנשה",5820,4293,16,4277,175,41,3,5,0,0,216,0,0,0,0,1,0,0,0,218,1635,6,0,0,16,0,1855,2,0,1,1,0,2,100
3560,"אלקנה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"אלקנה",2536,2100,3,2097,6,39,1,1,0,0,1301,0,0,0,0,0,0,0,0,3,576,1,0,0,44,0,84,1,0,0,0,0,1,39
3754,"אספר","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"אספר",376,282,1,281,0,146,0,0,0,0,77,0,0,0,0,0,0,0,0,0,21,0,0,0,10,0,0,0,0,0,0,0,0,27
3650,"אפרת","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"אפרת",7271,5481,11,5470,52,95,3,6,1,0,2884,0,0,0,0,0,0,12,2,18,1902,18,0,1,68,0,300,5,0,0,0,1,0,102
3598,"ארגמן","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"ארגמן",124,86,0,86,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,52,0,0,0,2,0,24,0,0,0,0,0,0,4
3570,"אריאל","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"אריאל",15146,9694,88,9606,119,112,10,24,0,0,950,1,2,0,1,0,1,0,0,1827,5033,6,2,0,71,0,1242,11,1,0,0,0,13,180
3722,"אשכולות","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"אשכולות",338,250,0,250,12,1,0,1,0,0,18,0,0,0,0,0,0,0,0,13,125,1,0,0,0,0,77,0,0,0,0,0,0,2
3574,"בית אל","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"בית אל",3360,2692,9,2683,4,176,2,2,0,0,1811,0,1,0,0,0,0,1,0,3,525,1,0,0,79,0,5,0,0,0,0,0,0,73
3652,"בית אריה-עופרים","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"בית אריה",3633,2648,7,2641,59,24,1,8,0,0,238,0,0,0,0,0,0,0,0,109,1453,2,0,0,17,0,631,3,0,0,0,0,1,95
3645,"בית הערבה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"בית הערבה",175,142,0,142,5,0,0,0,0,0,28,0,0,0,0,0,0,0,0,10,55,0,0,0,0,0,41,0,0,0,0,0,0,3
3575,"בית חורון","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"בית חורון",826,689,2,687,6,12,0,0,0,0,274,0,0,0,0,0,0,0,0,10,310,0,0,0,6,0,26,0,0,0,0,0,0,43
3780,"ביתר עילית","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"ביתר עילית",26014,21339,128,21211,15,13588,3,1,0,0,164,0,1,0,0,1,0,0,1,8,895,1,7,0,152,0,22,0,1,0,0,0,6,6345
3612,"בקעות","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"בקעות",140,104,0,104,4,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,50,0,0,0,0,0,39,0,0,0,0,0,0,3
3744,"ברוכין","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"ברוכין",450,395,0,395,0,13,0,0,0,0,317,0,0,0,0,0,0,0,0,2,46,0,0,0,4,0,0,0,0,0,0,0,0,13
3710,"ברכה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"ברכה",1163,1005,3,1002,1,21,3,0,0,0,320,0,0,0,0,0,0,0,0,0,599,0,0,0,36,0,8,0,0,0,0,0,0,14
3654,"ברקן","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"ברקן",1381,1001,5,996,18,2,4,1,0,0,96,0,0,0,0,0,0,0,0,81,607,0,0,0,5,0,172,0,0,0,0,0,0,10
3794,"בת עין","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"בת עין",855,620,1,619,1,71,0,5,0,0,204,0,0,0,0,0,0,0,0,0,242,1,0,0,48,0,5,0,0,0,0,0,1,41
3763,"גבע בנימין","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"גבע בנימין",3230,2405,10,2395,27,58,2,5,0,0,269,0,0,0,0,0,0,0,0,66,1238,1,1,0,62,0,158,2,0,0,0,0,0,506
3644,"גבעון החדשה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"גבעון החדשה",1005,710,4,706,38,4,5,2,2,0,61,0,0,0,0,0,0,0,0,37,332,0,0,1,3,0,201,2,0,0,0,0,1,17
3730,"גבעת זאב","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"גבעת זאב",11582,8864,27,8837,128,1851,5,1,0,0,678,1,0,0,0,7,0,0,0,153,3301,6,0,0,89,0,831,1,0,1,0,1,1,1782
3613,"גיתית","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"גיתית",241,195,0,195,3,6,0,0,0,0,92,0,0,0,0,0,0,0,0,2,62,0,0,0,2,0,28,0,0,0,0,0,0,0
3606,"גלגל","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"גלגל",155,91,1,90,10,1,1,0,0,0,5,0,0,0,0,0,0,0,0,2,37,0,0,0,1,0,32,0,0,0,0,0,0,1
3823,"גני מודיעין","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"גני מודיעין",1882,1486,5,1481,4,125,0,1,0,0,211,0,0,0,0,0,0,0,0,2,392,0,0,0,38,0,11,1,0,0,0,0,0,696
3747,"דולב","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"דולב",864,689,1,688,2,19,0,0,0,0,440,0,0,0,0,0,0,0,0,1,183,0,0,0,18,0,7,0,0,0,0,0,0,18
3769,"הר אדר","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"הר אדר",3037,2311,3,2308,263,5,12,0,0,0,96,0,0,0,0,3,0,1,0,72,584,1,0,0,7,0,1238,2,0,0,0,0,1,23
3603,"הר גילה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"הר גילה",1002,775,1,774,44,3,2,0,0,0,56,0,0,0,0,0,0,0,0,44,384,0,0,0,5,0,187,1,0,0,0,1,0,47
3639,"ורד יריחו","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"ורד יריחו",238,189,2,187,10,1,0,0,0,0,12,0,0,0,0,0,0,0,0,5,105,0,0,0,2,0,47,1,0,0,0,0,0,4
3764,"חגי","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"חגי",335,262,0,262,0,16,0,0,0,0,179,0,0,0,0,0,0,0,0,0,57,0,0,0,8,0,0,0,0,0,0,0,0,2
3646,"חמדת","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"חמדת",119,94,0,94,0,1,0,0,0,0,58,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,1,0,0,0,0,0,0,3
3609,"חמרה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"חמרה",131,87,0,87,6,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,41,0,0,0,0,0,33,0,0,0,0,0,0,0
3770,"חשמונאים","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"חשמונאים",2301,1723,4,1719,8,50,0,2,0,0,821,0,0,0,0,0,0,1,0,8,619,6,0,0,38,0,56,0,0,0,0,0,0,110
3788,"טלמון","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"טלמון",2143,1778,3,1775,0,146,0,0,0,0,1251,0,0,0,0,0,0,0,0,2,294,0,0,0,47,0,2,0,0,0,0,0,0,33
3743,"טנא","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"טנא",512,386,2,384,12,10,0,0,0,0,144,0,0,0,0,0,0,0,0,16,111,2,0,0,8,0,71,0,0,0,0,0,0,10
3607,"ייט""ב","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"ייטב",205,160,1,159,2,5,0,3,0,0,64,0,0,0,0,0,0,0,0,8,71,2,0,0,1,0,2,0,0,0,0,0,0,1
3566,"יפית","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"יפית",160,103,2,101,2,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,59,0,0,0,4,0,16,0,0,0,0,0,0,6
3749,"יצהר","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"יצהר",684,529,1,528,0,144,0,1,0,0,186,0,0,0,0,0,0,0,0,1,58,0,0,0,123,0,1,0,0,0,0,0,1,13
3647,"יקיר","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"יקיר",1211,1029,1,1028,2,13,0,1,0,0,606,0,0,0,0,0,0,0,1,2,348,0,0,0,22,0,13,0,0,0,0,0,0,20
3564,"כוכב השחר","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"כוכב השחר",1234,1002,0,1002,0,102,0,1,0,0,660,0,0,0,0,0,0,0,0,0,165,0,0,0,40,0,6,1,0,0,0,0,1,26
3779,"כוכב יעקב","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"כוכב יעקב",4325,3532,16,3516,3,731,1,1,0,0,503,0,0,0,0,0,1,0,0,4,719,0,0,0,87,1,15,0,0,0,0,0,0,1450
3638,"כפר אדומים","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"כפר אדומים",2534,1917,6,1911,65,16,5,4,0,0,702,0,0,0,0,0,0,1,0,32,707,7,0,0,14,0,342,0,1,0,0,0,0,15
3796,"כפר האורנים","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"כפר האורנים",1623,1178,1,1177,138,9,2,2,0,0,46,0,0,0,0,0,0,0,0,31,203,1,0,0,3,0,738,0,0,0,0,0,0,4
3488,"כפר עציון","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"כפר עציון",473,369,2,367,6,4,0,0,0,0,217,0,0,0,0,0,1,0,0,1,97,1,0,0,2,0,37,0,0,0,0,0,0,1
3572,"כפר תפוח","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"כפר תפוח",622,486,1,485,0,25,0,0,0,0,197,0,0,0,0,0,0,0,0,1,183,0,0,0,53,0,1,0,0,0,0,0,2,23
3766,"כרמי צור","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"כרמי צור",554,443,1,442,1,24,0,1,0,0,297,0,0,0,0,0,0,0,0,1,104,0,0,0,6,0,0,0,0,0,0,0,0,8
3656,"כרמל","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"כרמל",265,216,0,216,1,14,0,0,0,0,155,0,0,0,0,0,0,0,0,0,41,0,0,0,3,0,1,0,0,0,0,0,0,1
3709,"מבוא חורון","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"מבוא חורון",1136,1007,2,1005,3,126,0,1,0,0,638,0,0,0,0,0,0,0,0,0,133,0,0,0,24,0,6,0,0,0,0,0,0,74
3561,"מגדל עוז","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"מגדל עוז",259,164,1,163,0,0,0,0,0,0,113,0,0,0,0,0,0,0,1,0,38,1,0,0,1,0,8,0,0,0,0,0,0,1
3751,"מגדלים","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"מגדלים",247,182,1,181,2,0,0,0,0,0,107,0,0,0,0,0,0,0,0,4,41,1,0,0,4,0,21,0,0,0,0,0,0,1
3797,"מודיעין עילית","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"מודיעין עילית",28796,24027,374,23653,6,18926,3,6,0,0,33,2,0,0,1,2,0,0,1,5,265,1,0,0,57,1,10,3,0,0,1,1,1,4328
3599,"מחולה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"מחולה",339,256,0,256,0,4,0,0,0,0,161,0,0,0,0,0,0,0,0,0,72,1,0,0,5,0,10,0,0,0,0,0,0,3
3614,"מכורה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"מכורה",135,96,1,95,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,8,40,0,0,0,0,0,37,0,0,0,0,0,0,0
3657,"מעון","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"מעון",301,215,0,215,0,9,0,0,0,0,159,0,0,0,0,0,0,0,0,1,31,0,0,0,14,0,1,0,0,0,0,0,0,0
3616,"מעלה אדומים","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"מעלה אדומים",28027,19967,93,19874,316,355,13,13,1,0,2329,1,0,0,0,7,1,8,1,1151,11789,24,5,0,173,2,2181,5,0,3,1,2,7,1486
3608,"מעלה אפרים","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"מעלה אפרים",1108,590,1,589,15,37,2,3,0,0,97,0,0,0,0,0,0,0,0,43,292,0,0,0,7,0,81,0,0,0,0,0,0,12
3752,"מעלה לבונה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"מעלה לבונה",431,339,1,338,0,25,0,0,0,0,188,0,0,0,0,0,0,0,0,2,85,0,0,0,24,0,1,0,0,0,0,0,0,13
3651,"מעלה מכמש","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"מעלה מכמש",955,748,1,747,0,19,0,0,0,0,415,0,0,0,0,0,0,0,0,1,236,2,0,0,24,0,11,0,0,0,0,0,2,37
3653,"מעלה עמוס","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"מעלה עמוס",364,279,0,279,1,151,0,0,0,0,58,0,0,0,0,0,0,0,0,0,28,0,0,0,8,0,2,0,0,0,0,0,0,31
3637,"מעלה שומרון","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"מעלה שומרון",572,432,1,431,4,9,0,1,0,0,128,0,0,0,0,0,0,0,0,14,217,1,0,0,7,0,36,0,0,0,0,0,0,14
3745,"מצדות יהודה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"מצדות יהודה",329,253,1,252,3,6,0,0,0,0,191,0,0,0,0,0,0,0,0,2,35,0,0,0,3,0,4,0,0,0,0,0,0,8
3576,"מצפה יריחו","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"מצפה יריחו",1317,1045,2,1043,6,51,0,1,0,0,539,0,0,0,0,0,0,0,0,1,318,1,0,0,58,0,3,1,0,0,0,0,1,63
3610,"מצפה שלם","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"מצפה שלם",251,187,1,186,29,1,0,0,0,0,41,0,0,0,0,0,0,0,0,4,39,0,0,0,1,0,71,0,0,0,0,0,0,0
3605,"משואה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"משואה",155,105,0,105,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0,4,41,0,0,0,0,0,36,0,0,0,0,0,0,0
3785,"משכיות","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"משכיות",172,125,0,125,1,8,0,0,0,0,63,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,6,0,0,0,0,0,0,11
3648,"מתתיהו","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"מתתיהו",492,363,3,360,1,305,0,0,0,0,9,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,1,0,0,0,0,0,22
3724,"נגוהות","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"נגוהות",142,123,1,122,0,2,0,1,0,0,78,0,0,0,0,0,0,0,0,0,22,0,0,0,15,0,1,0,0,0,0,0,0,3
3725,"נווה דניאל","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"נווה דניאל",1539,1161,6,1155,3,25,0,2,0,0,701,0,0,0,0,0,0,0,0,4,350,1,0,0,27,1,30,0,0,0,0,0,2,9
3573,"נווה צוף","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"נוה צוף",756,579,1,578,1,14,0,1,0,0,337,0,0,0,0,0,0,0,0,1,191,0,0,0,11,0,7,0,0,0,0,0,0,15
3790,"נופים","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"נופים",529,398,3,395,2,2,0,2,0,0,86,0,0,0,0,0,0,0,0,12,247,1,0,0,7,0,26,0,0,0,0,0,0,10
3726,"נוקדים","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"נוקדים",1191,886,1,885,10,20,1,0,0,0,332,0,0,0,0,0,0,0,0,66,378,0,0,0,18,1,24,0,0,0,0,0,5,30
3767,"נחליאל","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"נחליאל",332,252,0,252,2,63,2,0,0,0,62,0,0,0,0,0,0,0,0,0,49,0,0,0,16,0,0,0,0,0,0,0,0,58
3655,"ניל""י","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"נילי",1130,837,3,834,42,3,1,2,0,0,87,0,0,0,0,0,0,0,0,59,350,1,0,0,3,0,279,0,0,0,0,0,0,7
3787,"נעלה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"נעלה",1214,930,3,927,33,8,1,1,0,0,86,0,0,0,0,0,0,0,0,61,442,4,0,0,6,0,273,0,0,0,0,0,1,11
3713,"נעמ""ה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"נעמה",145,88,0,88,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,32,0,0,0,0,0,40,0,0,0,0,0,0,2
3555,"נתיב הגדוד","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"נתיב הגדוד",233,167,1,166,46,0,2,1,0,0,5,0,0,0,0,0,0,0,0,6,44,0,0,0,0,0,60,0,0,0,1,1,0,0
3756,"סוסיה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"סוסיה",674,527,1,526,1,12,0,0,0,0,372,0,0,0,0,0,0,0,0,0,104,0,0,0,23,0,3,0,0,0,0,0,0,11
3567,"סלעית","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"סלעית",769,629,1,628,63,1,2,0,0,0,16,0,0,0,0,0,0,0,0,10,83,0,0,0,1,0,451,1,0,0,0,0,0,0
3777,"סנסנה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"סנסנה",259,236,0,236,1,3,0,0,0,0,185,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,10,0,0,0,0,0,0,2
3658,"עטרת","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"עטרת",299,237,0,237,1,5,0,0,0,0,174,0,0,0,0,0,0,0,0,0,46,0,0,0,9,0,1,0,0,0,0,0,0,1
3765,"עלי","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"עלי",2154,1658,4,1654,5,98,1,0,0,0,941,0,0,0,0,0,0,0,0,17,497,0,0,0,22,0,13,0,0,0,0,0,2,58
3727,"עלי זהב","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"עלי זהב",1610,1356,0,1356,4,12,1,1,0,0,857,0,0,0,0,0,0,0,0,10,394,0,0,0,17,0,39,0,0,0,0,0,0,21
3715,"עלמון","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"עלמון",987,740,0,740,20,2,3,1,0,0,63,0,0,0,0,0,0,0,0,44,480,0,0,0,5,0,112,1,0,0,0,0,1,8
3824,"עמיחי","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"עמיחי",73,66,0,66,0,5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,19,0,0,0,5,0,1,0,0,0,0,0,0,7
3660,"עמנואל","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"עמנואל",2261,1659,2,1657,1,631,0,0,0,0,45,0,0,0,0,0,0,0,0,2,166,0,0,0,57,0,6,0,0,0,0,0,1,748
3712,"ענב","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"ענב",505,429,1,428,0,7,0,1,0,0,177,0,0,0,0,0,0,0,0,1,163,0,0,0,22,0,3,0,0,0,0,0,0,54
3617,"עפרה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"עופרה",1892,1428,2,1426,6,28,0,2,0,0,912,1,0,0,0,0,0,0,1,3,415,0,0,0,24,0,19,0,1,0,0,0,1,13
3778,"עץ אפרים","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"עץ אפרים",1356,1072,3,1069,9,16,0,0,0,0,354,0,0,0,0,0,0,0,0,30,485,1,0,0,6,0,110,0,0,0,0,0,1,57
3748,"עתניאל","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"עתניאל",460,346,0,346,0,8,0,0,0,0,223,0,0,0,0,0,0,0,0,0,85,0,0,0,9,0,6,1,0,0,0,0,0,14
3768,"פדואל","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"פדואל",1092,933,0,933,1,25,0,0,0,0,669,0,0,0,0,0,0,0,0,0,193,0,0,0,10,0,5,0,0,0,0,0,2,28
3723,"פני חבר","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"פני חבר",229,175,2,173,0,35,0,0,0,0,95,0,0,0,0,0,0,0,0,0,27,0,0,0,7,0,4,0,0,0,0,0,0,5
3659,"פסגות","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"פסגות",995,843,1,842,0,56,0,0,1,0,574,0,0,0,0,0,0,0,0,0,184,1,0,0,7,0,8,1,0,0,0,0,0,10
3615,"פצאל","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"פצאל",239,187,1,186,5,0,0,1,0,0,21,0,0,0,0,0,0,0,0,5,81,0,0,0,1,0,72,0,0,0,0,0,0,0
3791,"צופים","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"צופים",1444,1151,2,1149,27,18,0,2,0,0,418,0,0,0,0,0,0,0,0,34,413,2,0,0,19,0,169,3,1,0,0,1,1,41
3557,"קדומים","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"קדומים",2609,2085,2,2083,7,63,0,0,0,0,1273,0,2,0,0,0,0,1,0,11,602,1,0,0,46,0,27,0,0,1,0,0,2,47
3781,"קדר","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"קדר",1002,725,1,724,7,2,0,0,0,0,37,0,0,0,0,1,0,0,0,19,510,0,0,0,2,0,111,0,0,0,0,0,0,35
3601,"קליה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"קליה",318,222,0,222,12,1,1,0,0,0,14,0,0,0,0,0,0,0,0,17,49,0,0,0,0,0,127,1,0,0,0,0,0,0
3611,"קריית ארבע","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"קרית ארבע",4726,3284,16,3268,19,206,0,1,0,0,1075,0,0,0,0,0,0,0,1,75,1474,2,0,0,233,1,39,1,0,0,0,0,10,131
3746,"קריית נטפים","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"קרית נטפים",420,362,1,361,0,5,0,1,0,0,170,0,0,0,0,0,0,0,0,1,151,0,0,0,15,0,3,0,0,0,0,0,0,15
3640,"קרני שומרון","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"קרני שומרון",5496,4151,14,4137,37,89,2,5,0,0,1736,0,0,0,0,0,0,1,0,150,1634,2,0,0,107,0,217,1,0,0,0,1,2,153
3602,"ראש צורים","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"ראש צורים",492,414,1,413,3,4,0,0,0,0,293,0,0,0,0,0,0,1,0,0,83,0,0,0,3,0,23,0,0,0,0,0,0,3
3795,"רבבה","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"רבבה",1192,1024,1,1023,2,23,1,1,0,0,745,0,0,0,0,0,0,0,0,0,185,0,0,0,22,0,6,0,0,0,0,0,0,38
3619,"רועי","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"רועי",131,86,0,86,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,29,0,0,0,0,0,43,0,0,0,0,0,0,0
3822,"רחלים","יהודה והשומרון","יהודה ושומרון",71,"יהודה ושומרון",2,"רחלים",312,277,0,277,0,3,0,0,0,0,218,0,0,0,0,0,0,0,0,0,46,1,0,0,7,0,2,0,0,0,0,0,0,0
